id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20893518,La Paz Market 4 A Madrid Salamanca quarter,2509252,Montaber,Salamanca,Recoletos,40.42774098485823,-3.6848587937355153,Entire home/apt,80,1,30,2018-10-29,2.20,6,304
20893716,Las Salesas Square Chueca,2509252,Montaber,Centro,Justicia,40.42411879731229,-3.693906954804839,Entire home/apt,70,1,22,2018-10-29,1.77,6,346
20893982,PENHOUSE WITH TERRACE IN CITY CENTER,3939801,Juan,Centro,Embajadores,40.408746953476964,-3.704090442992342,Entire home/apt,69,2,67,2018-10-25,4.89,7,159
20894229,Designer Flat in Madrid,94924609,Mónica,Centro,Universidad,40.429902561407026,-3.714002754080305,Entire home/apt,55,2,38,2018-10-21,2.81,1,151
20896561,"Modern, centric apartment in La Latina",148230247,Apartamento En La Latina,Centro,Palacio,40.410140821346985,-3.7166944110313644,Entire home/apt,70,3,26,2018-09-13,1.91,1,0
20897280,Gran Vía-Centro Room in Madrid,106378798,María Jesús,Centro,Universidad,40.42164999089324,-3.70469057940303,Private room,55,1,40,2018-10-28,3.02,1,1
20897391,Absolut City Cent: 6pax-2room-6 bed-Wifi- IFEMA,53260053,Angela,Centro,Universidad,40.42215864139166,-3.7074115795197717,Entire home/apt,83,2,72,2018-11-04,5.18,1,115
20897419,Habitación Privada/ Arganzuela,150128214,Maria Jose,Arganzuela,Chopera,40.39350196544337,-3.6965348938606946,Private room,19,1,94,2018-10-26,6.71,1,314
20897620,3 DORMITORIOS ENTRE GRAN VÍA Y PUERTA DEL SOL,26205011,Paula,Centro,Sol,40.41957976693115,-3.7013127278303517,Entire home/apt,241,3,0,,,7,40
20897804,Muy acogedor y bien ubicado para visitar Madrid,137234048,Juan Carlos,Tetuán,Cuatro Caminos,40.45123332123793,-3.6992680141106606,Entire home/apt,50,2,68,2018-10-30,4.90,3,5
20899565,DOBO ROOMS PLAZA MAYOR EXCLUSIVE,133056146,Dobo Rooms,Centro,Sol,40.41616259500933,-3.705804029062841,Entire home/apt,101,1,2,2018-10-15,0.38,22,292
20900226,Habitación individual a 5 mins. del aeropuerto,119165058,Antonio,Barajas,Alameda de Osuna,40.461079133566145,-3.5841047730204836,Private room,25,1,67,2018-11-06,4.82,3,63
20900488,"Hab. doble, tranquila, 2 camas grandes. CENTRO",99373514,Lola,Centro,Embajadores,40.41035426382908,-3.7025773349574442,Private room,30,1,54,2018-10-27,3.88,3,340
20907122,"beautiful private room, very central",23523746,Caro,Centro,Embajadores,40.4091120833087,-3.701246902470474,Private room,33,3,83,2018-09-28,6.00,1,9
20907153,Malasaña&Chueca rooftop new studio with AC,2507824,Lorenzo,Centro,Justicia,40.42545771030519,-3.6992247055538527,Entire home/apt,45,4,23,2018-09-28,1.73,1,147
20907944,auténtico CENTRO. authentic center,150237695,Cristina,Centro,Embajadores,40.41232770374585,-3.7039899998465553,Private room,19,1,55,2018-11-03,4.03,1,3
20908799,Nice and refurbished - Puerta del Sol - WIFI - A/C,22321820,Vanrays,Centro,Sol,40.41499471601096,-3.703442871009238,Entire home/apt,75,3,11,2018-10-06,0.90,14,331
20909506,Habitación cerca de Plaza de Toros de las Ventas,107264899,Miguel,Ciudad Lineal,Concepción,40.43424548387832,-3.65862793144038,Private room,35,1,0,,,1,0
20910838,Nice 2 bedrooms apartment in Madrid,11636925,Miguel Angel,Tetuán,Berruguete,40.45988567995839,-3.7061485702969583,Entire home/apt,48,6,4,2018-07-20,0.73,1,0
20913233,FANTÁSTICO APARTAMENTO EN ARGÜELLES.,20789147,Bosco,Moncloa - Aravaca,Argüelles,40.430493944967054,-3.7182958064935643,Entire home/apt,99,2,22,2018-10-25,1.69,1,178
20914562,Apartamento agradable en el centro de Madrid,136197038,Marcela,Moncloa - Aravaca,Argüelles,40.430883995447566,-3.722588416429176,Private room,30,1,7,2018-11-04,0.51,2,287
20914593,DUPLEX DE LUJO c/Bola 12 - PLENO CENTRO SAHMA VI,61370170,Ana-Stay At Home Madrid Apartment,Centro,Palacio,40.42073719092009,-3.711005459910008,Entire home/apt,103,2,24,2018-08-26,1.88,6,52
20917447,Sofa-Cama en habitación exterior,111392142,Rose (Delmis),Chamartín,Prosperidad,40.44059854893016,-3.6776611986315966,Private room,20,3,7,2018-10-22,0.52,1,361
20922526,MadVille II,102947901,Claudia,Centro,Embajadores,40.41120546229608,-3.7053575956948155,Entire home/apt,75,1,10,2018-10-08,1.24,211,185
20923402,LA LATINA HEART CITY PARKING/WIFI/AC all incluyed,9457410,Maria,Centro,Embajadores,40.411015164979936,-3.708046588181493,Entire home/apt,25,1,107,2018-11-02,7.99,2,282
20925743,ATOCHA. MUSEUMS AREA. Bright and Big,7145793,Miguel Angel,Arganzuela,Palos de Moguer,40.40543259019618,-3.692984834056034,Entire home/apt,50,2,29,2018-09-22,2.12,10,167
20927928,Habitación privada.,70525839,Rafa,Puente de Vallecas,Numancia,40.394705234860965,-3.6615966629441785,Private room,35,3,21,2018-10-26,1.54,2,320
20928197,Stylish & Bright 1BD - Chueca-Gran Via City Centre,150436108,Amaya,Centro,Justicia,40.42151339487132,-3.6980824341068192,Entire home/apt,75,2,41,2018-10-28,2.99,1,148
20928665,"Stunning Penthouse Loft w/Terrace, ❤️ of Huertas",3911159,Alex,Centro,Cortes,40.412451746689484,-3.694905124046128,Entire home/apt,111,2,3,2017-10-15,0.22,1,342
20930217,2 dormitorios Velazquez 55 m2,66004883,Jaime,Salamanca,Castellana,40.43676691604768,-3.6845452502075293,Entire home/apt,120,7,7,2018-03-13,0.51,5,354
20931840,Acogedor apartamento en Malasaña,150474338,Miriam,Centro,Universidad,40.42534585723945,-3.7023304252433404,Entire home/apt,52,3,15,2018-10-29,1.08,1,0
20937862,Spectacular exterior 2 bed apartment in Serrano I,32046323,Juan,Salamanca,Recoletos,40.425217872013775,-3.686919423713032,Entire home/apt,336,30,0,,,88,137
20938805,New and Modern - great for couples & families,150542128,Sandra Y Eduardo,Centro,Universidad,40.42927790048344,-3.705983151972308,Entire home/apt,85,3,35,2018-10-26,2.57,1,342
20939364,HABITACION RIOS ROSAS- NUEVOS MINISTERIOS,40604479,Alberto,Chamberí,Rios Rosas,40.441402247420925,-3.6957152442178156,Private room,45,1,9,2018-05-03,0.64,2,0
20939492,NoMad La Latina VI,102947901,Claudia,Centro,Embajadores,40.40873496720527,-3.7102706721190284,Entire home/apt,75,1,4,2018-09-30,0.42,211,211
20939932,Spectacular Apartment Center of Madrid La Latina,19628784,Oscar,Centro,Palacio,40.41246352457279,-3.7148661953531157,Private room,45,2,10,2018-10-27,0.72,1,364
20940200,HABITACION DE LUJO MUY AMPLIA EN CENTRO DE MADRID,9123198,Miguel Angel,Centro,Palacio,40.41156338482039,-3.7082810870832095,Private room,60,3,20,2018-10-22,1.54,1,15
20940875,habitacion (lovelyroom)LAVAPIES,70147780,Dennis,Centro,Embajadores,40.40737040873423,-3.7026384599170394,Private room,30,1,52,2018-10-31,3.74,1,49
20942604,Wonderfull holidays in Madrid,134680965,Antonio,Centro,Sol,40.417008255501386,-3.7074843094608463,Entire home/apt,140,2,12,2018-07-27,0.91,1,147
20943169,Modern & Bright 3BD-Barrio de las Letras,150584965,Jose Luis,Centro,Cortes,40.41315864649083,-3.6953136582857193,Entire home/apt,110,2,25,2018-10-09,1.86,1,147
20943727,"LUXURY APARTMENT FUENCARRAL, CHUECA",54317950,Natalia,Centro,Justicia,40.42477231955907,-3.700225171149167,Entire home/apt,105,2,6,2018-09-02,0.45,5,106
20946014,"Enchanting New Delicias-Atocha, Reina Sofia...",5838882,Stacy,Arganzuela,Palos de Moguer,40.404824877327684,-3.694476449077776,Entire home/apt,148,2,49,2018-10-15,3.78,2,122
20946039,Lovely room in Lavapies.,150616077,Teresa,Centro,Embajadores,40.407799043802406,-3.7009466683251273,Private room,30,1,51,2018-11-04,3.71,1,18
20948239,Private room,59800159,Jose,Hortaleza,Apostol Santiago,40.47925769062053,-3.655190212470895,Private room,30,2,37,2018-10-29,2.69,1,116
20950302,Apartamento en la plaza Mayor de Madrid,2711109,Yolanda/Arcadia,Centro,Sol,40.41697145271164,-3.7073694100901524,Entire home/apt,72,3,2,2018-09-25,0.29,18,29
20950426,Room in the center of Madrid.,150663188,Daniel,Arganzuela,Imperial,40.41188205975191,-3.721336698640584,Private room,18,2,23,2018-07-01,1.68,1,32
20951129,HABITACION EN MALASAÑA Y CHUECA,61766496,Iván & Rony,Centro,Universidad,40.42758497542596,-3.701754876881255,Private room,25,1,24,2018-10-22,1.80,2,342
20951336,5 p. Apartment in the center of Salamanca District,106591951,Luxa Home,Salamanca,Recoletos,40.426000027128566,-3.681586237024424,Entire home/apt,270,2,31,2018-11-05,2.24,6,160
20951591,Newly renovated with best location in town,150392090,Cristobal,Moncloa - Aravaca,Argüelles,40.42137234472514,-3.7161598359515895,Entire home/apt,100,3,5,2018-01-03,0.37,1,53
20952037,Apartamento abuhardillado con encanto,105943452,Norma,Retiro,Adelfas,40.4013679563181,-3.6677605558834436,Entire home/apt,42,2,8,2018-11-04,0.59,1,1
20955090,Malasaña I,99018982,Apartamentos,Centro,Justicia,40.424279740626034,-3.7003082485966647,Entire home/apt,56,1,1,2017-10-15,0.08,97,330
20955096,"LUXURY APARTMENT CASTELLANA, CHAMARTIN",54317950,Natalia,Tetuán,Valdeacederas,40.464762007366105,-3.6943973145055717,Entire home/apt,100,2,2,2018-07-15,0.19,5,160
20955251,"Luxurious Apartment in Calle Atocha, Madrid Centre",40877988,Eduardo Y Raul,Centro,Cortes,40.4140586203991,-3.7003040831295024,Entire home/apt,90,2,58,2018-10-29,4.38,40,8
20955343,Cute and cozy apartment by Madrid Rio,120664285,Teresa Y Marisol,Latina,Puerta del Angel,40.411290375023896,-3.731248809473093,Entire home/apt,53,3,33,2018-10-18,2.44,6,130
20955569,"LUXURY APARTMENT PRINCESA, GRAN VÍA",54317950,Natalia,Moncloa - Aravaca,Argüelles,40.42423149533433,-3.713389539432719,Entire home/apt,110,2,9,2018-08-25,0.88,5,130
20959307,Lugar ideal junto a Plaza de Castilla - Chamartín,83132131,Beatriz,Chamartín,Castilla,40.471164992738714,-3.6861191869965104,Entire home/apt,70,3,30,2018-10-19,2.80,1,157
20960733,"Estudio en Madrid, zona Ventas / Ciudad Lineal.",86843365,Carlos,Ciudad Lineal,Ventas,40.42492935233733,-3.65810166694081,Entire home/apt,40,1,28,2018-10-12,2.07,2,345
20962337,Luminosa/espaciosa hab.Cama150. 10 min centro.Wifi,21879045,Penélope,Ciudad Lineal,Ventas,40.42838516038403,-3.6470403800817404,Private room,15,20,2,2018-10-31,0.49,3,156
20963841,"Large room Madrid center Gran Via, Chueca, Latina",99471504,Esperanza,Centro,Justicia,40.421937998996825,-3.700354947011365,Private room,40,1,70,2018-11-04,5.19,1,48
20964699,BED &BREAKFAST MADRID Single Room fácil acceso,150809738,Lina,San Blas - Canillejas,Rejas,40.4484947428093,-3.5998974591262827,Private room,22,1,105,2018-10-30,7.82,2,130
20965637,"apartamento con amplio patio, cerca del centro",145007053,Mario,Carabanchel,Vista Alegre,40.38782517924123,-3.7427297279019123,Entire home/apt,51,4,9,2018-10-21,1.67,1,0
20968345,Hab. cómoda. Cerca centro. 10'.   Barrio tranquilo,150850703,Nelson,Moratalaz,Media Legua,40.40841395215833,-3.6608713462355675,Private room,30,1,17,2018-10-28,1.31,1,104
20969056,Spectacular apartment in Madrid,79020953,Isa & Amanda,Chamberí,Gaztambide,40.43309632472615,-3.713553657986824,Entire home/apt,175,1,89,2018-11-04,6.53,5,261
20969394,Romántico estudio en el centro de Madrid,70510129,Pilar,Centro,Palacio,40.42158496248244,-3.7099384301475844,Entire home/apt,50,1,111,2018-10-26,8.33,1,95
20975703,Triplex with roof top terrace in Lavapiés,70335087,Estelle,Centro,Embajadores,40.4062078121427,-3.700818499673045,Entire home/apt,99,12,9,2018-06-24,0.68,1,37
20977742,Estudio coqueto,150875589,Alfredo,Tetuán,Bellas Vistas,40.45194620413478,-3.70706840243581,Entire home/apt,27,20,0,,,1,0
20980560,Acogedor apartamento junto al Teatro Real,3384746,Ana,Centro,Palacio,40.418344544387786,-3.710411160026968,Entire home/apt,70,1,31,2018-10-21,2.27,4,347
20981255,Volvoreta,150993443,Maru,Centro,Embajadores,40.408811101827176,-3.7091504567054305,Private room,27,1,98,2018-10-22,7.30,3,66
20981310,El pisito de LEO,53072657,Leandro,Puente de Vallecas,San Diego,40.38990322055593,-3.66687417567778,Entire home/apt,40,5,65,2018-10-19,4.85,1,42
20985104,Acogedora y céntrica habitación privada. En madrid,149850671,Esther,Ciudad Lineal,Concepción,40.4322071703431,-3.657787529143884,Private room,48,2,1,2017-10-20,0.08,1,172
20985821,Habitación para chica.Las mejores vistas de Madrid,151042704,Maria,Latina,Puerta del Angel,40.407270270674445,-3.730842375316509,Private room,17,2,3,2018-02-26,0.22,1,0
20986794,¡ACOGEDOR APARTAMENTO EN MALASAÑA!,143735161,Alvaro,Centro,Universidad,40.42779688365154,-3.703226261642592,Entire home/apt,35,2,3,2017-10-29,0.23,1,0
20987214,Your House in Malasaña,40877988,Eduardo Y Raul,Centro,Universidad,40.42555430343435,-3.707032195465983,Entire home/apt,70,2,49,2018-09-30,3.59,40,304
20987766,MLR Apartments Plaza Mayor,4599639,Martha Lucia,Centro,Sol,40.41400274035535,-3.7060467100606473,Entire home/apt,105,3,2,2017-10-29,0.15,22,181
20987778,ELEGANT APARTAMENT | BERNABEU - BUSINESS DISTRICT,118226525,Natasha,Tetuán,Cuatro Caminos,40.455139986050895,-3.694151117261585,Entire home/apt,54,2,35,2018-10-29,2.55,6,111
20989468,Habitación con dos camas en un piso en Delicias!,62427231,Francisco,Arganzuela,Delicias,40.39832497076788,-3.6938566437941596,Private room,25,1,6,2018-02-01,0.43,1,0
20991338,Apartamento El Jardín del Ángel Sauce,148071429,José,Centro,Sol,40.41579778522297,-3.701585033395285,Entire home/apt,90,2,9,2018-08-25,0.66,6,99
20991553,Habitación privada amplia y luminosa,70525839,Rafa,Puente de Vallecas,Palomeras Bajas,40.3937082248282,-3.661183765668093,Private room,36,3,14,2018-10-28,1.02,2,361
20991832,60Balconies Puerta del Sol,31774454,Juan José,Centro,Sol,40.41744802248892,-3.7061180805776512,Entire home/apt,182,3,40,2018-10-29,3.04,7,129
20992533,Apartamentos El Jardín del Ángel Olivo,148071429,José,Centro,Cortes,40.41459886507112,-3.7020791693589694,Entire home/apt,70,2,2,2018-02-24,0.15,6,132
20993125,"Royal Palace, Amazing Views!! 2 Bedrooms & Wifi",16960262,Consuelo,Centro,Palacio,40.414036367219914,-3.715353232251631,Entire home/apt,40,6,27,2018-10-06,1.95,6,201
20993735,Large room with Balcony -Malasaña city center,60179393,Dorian,Centro,Universidad,40.42465152785031,-3.7046511949908307,Private room,20,20,1,2018-05-27,0.18,1,0
20994419,"EXCELENTE habitación MUY CÉNTRICA grande, luminosa",151123982,Nicolas Y Fanny,Moncloa - Aravaca,Casa de Campo,40.42228705896003,-3.7234836755185183,Private room,22,1,106,2018-09-01,7.78,2,0
21000753,Duplex loft Amparo close to Atocha with terrace,27159185,Ruben,Centro,Embajadores,40.407359728410164,-3.701543973732618,Entire home/apt,60,2,25,2018-09-03,1.82,11,347
21002529,Casa Plaza Mayor,15423690,Alfonso,Centro,Sol,40.41710045564286,-3.7076679709606646,Entire home/apt,119,2,82,2018-10-31,6.58,1,123
21002810,Doctor Fourquet City Center,54310958,Be Mate,Centro,Embajadores,40.40844072175501,-3.69577874411432,Entire home/apt,258,2,4,2018-05-25,0.31,46,0
21006756,Sencilla habitación individual junto al aeropuerto,84112908,Pilar,Barajas,Casco Histórico de Barajas,40.46969573628839,-3.579533144784886,Private room,23,1,2,2017-10-23,0.15,3,0
21006767,Madrid River,117137611,Raul,Latina,Puerta del Angel,40.41432545276805,-3.7243183607140646,Entire home/apt,70,2,1,2018-04-11,0.14,1,165
21008297,Loft near Bernabéu Stadium,151262541,José Miguel,Chamartín,Hispanoamérica,40.45291924117457,-3.6795916760495313,Entire home/apt,54,3,0,,,1,0
21011395,Acogedor y amplio apartamento en el Retiro,151151946,Jose,Retiro,Ibiza,40.41918515878753,-3.675688358755546,Entire home/apt,70,2,16,2018-07-14,1.19,1,0
21012810,GIFSA BRAVO MURILLO APARTMENT CENTER,148683783,Gifsa Holidays,Tetuán,Bellas Vistas,40.45241952957966,-3.7046840658414837,Entire home/apt,88,1,3,2018-02-04,0.31,3,328
21013951,"HABITACION  BAÑO PRIVADO DELUXE, CENTRO, CALLE PEZ",133946916,David,Centro,Universidad,40.4246273796879,-3.706227042408872,Private room,36,1,93,2018-10-22,6.82,19,358
21014242,"SUITE DE LUJO, CALLE DEL PEZ, MALASAÑA, CENTRO",133946916,David,Centro,Universidad,40.424160130440875,-3.704345746378082,Private room,32,1,71,2018-10-17,5.37,19,358
21014388,"HABITACION PAREJAS, CALLE DEL PEZ MALASAÑA, CENTRO",133946916,David,Centro,Universidad,40.425505297472164,-3.7085614777688893,Private room,32,1,72,2018-10-23,5.31,19,353
21016927,Plaza de las Comendadoras City Center,54310958,Be Mate,Centro,Universidad,40.426477542632455,-3.707323617625797,Entire home/apt,102,2,3,2018-01-28,0.29,46,0
21018120,Loft en barrio de Salamanca/Guindalera. WIFI y A/A,109948084,Nacho,Salamanca,Guindalera,40.436305489517586,-3.675200282211928,Entire home/apt,59,1,30,2018-11-03,2.34,3,149
21020651,"Habitación, como en casa!!",18051792,Ernesto,Centro,Palacio,40.409636029569036,-3.715695840219591,Private room,22,1,2,2017-09-28,0.15,1,0
21022291,FRIEND GUEST HOUSE - MALASAÑA,118226525,Natasha,Centro,Universidad,40.42633057525397,-3.709056320407549,Entire home/apt,94,2,45,2018-10-29,3.49,6,77
21023056,GREAT APARTMENT IN THE HEART OF MADRID,3939801,Juan,Centro,Embajadores,40.40911415619122,-3.704321289147884,Entire home/apt,89,2,67,2018-11-02,4.98,7,330
21023620,"NEW APARTMENT IN DOWNTOWN, BEST PRICE",3939801,Juan,Centro,Embajadores,40.41046753927046,-3.7051441419827675,Entire home/apt,89,2,48,2018-11-06,3.58,7,342
21023660,SOL **Spacious Dream Apartment**,28786243,Emilio,Centro,Sol,40.41506975632621,-3.7028109028592495,Entire home/apt,85,1,53,2018-11-01,3.98,37,27
21024127,"Charming flat in Las Cortes, the heart of Madrid",2258046,Sam,Centro,Embajadores,40.41165770945514,-3.6995649441094915,Entire home/apt,95,4,10,2018-10-13,0.76,1,33
21025278,Vive Madrid! An unforgettable experience,505981,Fernando,Centro,Embajadores,40.41124054030278,-3.7064177086311076,Entire home/apt,57,2,36,2018-10-24,2.89,3,166
21026060,Comfortable room in Salamanca/Retiro Park,136300607,Matias,Salamanca,Goya,40.422084860102196,-3.678796230310522,Private room,34,2,1,2017-10-01,0.07,1,0
21026173,Vive Madrid! Two spaces of tranquility and luxury,505981,Fernando,Centro,Embajadores,40.410823306656205,-3.7070449794160942,Entire home/apt,38,2,11,2018-10-17,0.99,3,163
21026553,Habitacion privada,151432305,Lysmar,Villaverde,Butarque,40.340997321279396,-3.6760273430359836,Private room,21,1,4,2018-05-04,0.31,2,125
21026555,NEW STUDIO IN MADRID CENTER,3939801,Juan,Centro,Embajadores,40.410954412602635,-3.705315065112037,Entire home/apt,49,2,51,2018-11-01,3.82,7,335
21026744,EL RETIRO. Habitación colonial. Relax en el centro,41907622,Igor,Arganzuela,Acacias,40.399975391028676,-3.7053809081088445,Private room,29,2,2,2017-11-25,0.16,2,126
21027414,Stay in my living room in the heart of Madrid,25708734,John,Centro,Embajadores,40.40953603939087,-3.6987020611345565,Private room,20,30,43,2018-10-07,3.40,1,331
21035366,Atico dúplex Malasaña,151501397,Isabel,Centro,Universidad,40.42625919884918,-3.704771828466469,Entire home/apt,89,2,88,2018-11-04,7.31,2,37
21036495,Apartment in Malasaña *Madrid Centro*,14954643,Miguel,Centro,Universidad,40.42471431905067,-3.7043196583813534,Entire home/apt,58,2,9,2018-09-16,0.70,1,47
21036638,"NICE APARTMENT, NICE PRICE IN DOWNTOWN",3939801,Juan,Centro,Embajadores,40.41078651276158,-3.7048775283204005,Entire home/apt,89,2,53,2018-11-06,3.88,7,162
21037710,comfortable and centrally located 2 room apartment,59187172,Sergio,Centro,Embajadores,40.41031219170118,-3.695514158781193,Entire home/apt,85,1,115,2018-11-04,8.63,6,113
21037989,4B1- comfortable room with wifi,151519737,Maria,Salamanca,Guindalera,40.43584858468765,-3.670864928200788,Private room,18,1,5,2018-06-24,0.41,5,45
21038160,4B2 - comfortable room and safe,151519737,Maria,Salamanca,Guindalera,40.435452625462446,-3.6694939524343773,Private room,20,1,4,2018-05-28,0.39,5,64
