Provincia	Municipio	Localidad	C.P.	Dirección	Margen	"Longitud (WGS84)"	"Latitud (WGS84)"	"Precio Gasolina 95 Protección"	"Precio Gasoleo A"	"Precio Nuevo Gasoleo A"	"Precio Biodiesel"	"% éster metílico"	"Precio Bioetanol"	"% Bioalcohol"	"Precio Gasolina  98"	"Precio Gas Natural Comprimido"	Rótulo	"Tipo Venta"	Remisión	Horario
CORUÑA (A)	Santiago de Compostela	SANTIAGO DE COMPOSTELA   	15890	RUA DO AMIO -P.I.COSTA VELLA, 32	D	-8,512139	42,901806	1,279	1,199	1,319		0,0		0,0	1,449		CEPSA	P	dm	L-D: 24H
CORUÑA (A)	Santiago de Compostela	SANTIAGO DE COMPOSTELA   	15890	LUGAR DO NOVAL, 1 - LAVACOLLA, 1	D	-8,437722	42,900333	1,269	1,212	1,280		0,0		0,0	1,388		LA CARABELA	P	dm	L-D: 06:00-00:00
CORUÑA (A)	Santiago de Compostela	SANTIAGO DE COMPOSTELA   	15890	VIA CIERVA S/N (MERCAGALICIA)-POLIGONO INDUSTRIAL DEL TAMBRE	N	-8,527164	42,917999	1,268	1,218			0,0	1,289	85,0			STAROIL	P	dm	L-V: 07:00-23:00; S: 08:00-22:00; D: 09:00-15:00
CORUÑA (A)	Santiago de Compostela	SANTIAGO DE COMPOSTELA   	15702	RUA RESTOLLAL, 52	D	-8,541889	42,861889	1,289	1,239	1,319		0,0		0,0	1,439		REPSOL	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Santiago de Compostela	SANTIAGO DE COMPOSTELA   	15702	AVENIDA ROMERO DONALLO, S/N	D	-8,548167	42,870000	1,289	1,239	1,319		0,0		0,0	1,439		REPSOL	P	dm	L-D: 24H
CORUÑA (A)	Santiago de Compostela	SANTIAGO DE COMPOSTELA   	15702	ACCESO AÉROPUERTO LAVACOLLA, S/N	D	-8,422778	42,898944	1,279	1,229	1,309		0,0		0,0	1,419		SHELL	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Santiago de Compostela	EIXO DE ABAIXO (O)       	15893	CARRETERA NACIONAL 525 KM. 336	I	-8,522611	42,843250	1,289	1,235	1,319		0,0		0,0	1,439		REPSOL	P	dm	L-D: 24H
CORUÑA (A)	Santiago de Compostela	SANTIAGO DE COMPOSTELA   	15701	CARRETERA CN-550 KM. 55,300	N	-8,487139	42,922917	1,259	1,209	1,274		0,0		0,0			GALP	P	dm	L-V: 06:00-00:00; S-D: 07:00-23:00
CORUÑA (A)	Santiago de Compostela	ROCHA VELLA (A)          	15899	CR SC-20  P.K. 67,00 D	D	-8,548278	42,869972	1,289	1,239	1,319		0,0		0,0	1,439		REPSOL	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Santiago de Compostela	POLVEIRA (A)             	15888	LUGAR A POLVEIRA, 19	D	-8,450194	42,964222	1,259	1,199			0,0		0,0	1,379		E.S. SIGÜEIRO	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Santiago de Compostela	BRINS	15897	CR CR C-545, 6,7	D	-8,575333	42,924333	1,289	1,239	1,319		0,0		0,0	1,439		REPSOL	P	dm	L-D: 07:00-22:00
CORUÑA (A)	Sobrado	SOBRADO                  	15813	CALLE AMILLADOIRO-PORTA S/N, S/N	D	-8,017250	43,050611	1,269	1,225	1,272		0,0		0,0	1,397		CEPSA	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Teo	CASALONGA                	15866	CARRETERA N-550 KM. 71,2	I	-8,612083	42,821611	1,289	1,234	1,293		0,0		0,0	1,404		CEPSA	P	OM	L-D: 07:00-23:00
CORUÑA (A)	Teo	TEO	15886	ESTRADA PONTEVEA-AC841 KM,12, 14	D	-8,547056	42,761806	1,289	1,229	1,289		0,0		0,0			CEPSA	P	dm	L-D: 07:00-00:00
CORUÑA (A)	Teo	TEO	15886	AUTOPISTA A-9 KM. 81	D	-8,585778	42,811500	1,279	1,229	1,299		0,0		0,0	1,399		GALP	P	OM	L-D: 24H
CORUÑA (A)	Teo	TEO	15886	AUTOVIA A-9 KM. 81	D	-8,585944	42,811583	1,279	1,229	1,299		0,0		0,0	1,399		GALP	P	OM	L-D: 24H
CORUÑA (A)	Teo	TEO	15886	CARRETERA C-541 KM. 6	I	-8,545361	42,811139	1,289	1,229	1,289		0,0		0,0	1,409		AVIA	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Teo	TEO	15886	CARRETERA LC-541 KM. 3	D	-8,544694	42,836556	1,289	1,229	1,289		0,0		0,0	1,409		CEPSA	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Trazo	AGRO DO MESTRE           	15687	CP-5903, km P.K. 16,603	D	-8,560556	43,008056	1,219	1,199	1,229		0,0		0,0	1,349		SHELL	P	dm	L-J: 07:30-23:00; V-S: 07:30-00:00
CORUÑA (A)	Trazo	BREA (A)                 	15687	CARRETERA CP-7804 KM. 6,2	D	-8,593028	43,028056	1,200	1,145	1,210		0,0		0,0			EESSBENZA	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Val do Dubra	BEMBIBRE                 	15873	CTRA CARBALLO - SANTIAGO km 19.9	I	-8,670222	43,045778	1,229	1,189			0,0		0,0	1,329		SARAS	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Val do Dubra	BEMBIBRE                 	15873	CARRETERA ARCAI 120 KM. 22,58	D	-8,656194	43,021667	1,279	1,219	1,279		0,0		0,0	1,359		PETRONOR	P	dm	L: 07:00-23:00
CORUÑA (A)	Val do Dubra	PORTOMOURO               	15871	RUA ENTREPONTES, 108	I	-8,646944	42,960222	1,249	1,209	1,259		0,0		0,0			REPSOL	P	dm	L-D: 07:30-23:30
CORUÑA (A)	Val do Dubra	PARAMOS	15872	CR C-545, 21,2 (C-545 km 21,26)	D	-8,697028	42,990028	1,269	1,189			0,0		0,0			REPSOL	P	dm	L-V: 08:00-10:00; S-D: 09:00-10:00
CORUÑA (A)	Valdoviño	VALDOVIÑO                	15552	CARRETERA FERROL-CEDEIRA km 12	D	-8,148306	43,599000	1,269	1,209	1,269		0,0		0,0	1,387		SHELL	P	OM	L-D: 06:00-00:00
CORUÑA (A)	Vedra	PONTE ULLA               	15881	CARRETERA N-525 KM. 322	D	-8,406444	42,777528	1,289	1,209	1,239		0,0		0,0	1,439		PONTEULLA	P	dm	L-D: 24H
CORUÑA (A)	Vedra	PONTE ULLA               	15881	CARRETERA N-525 KM. 322	I	-8,406611	42,776944	1,289	1,209	1,239		0,0		0,0	1,439		PONTEULLA	P	dm	L-V: 07:00-23:00; S-D: 09:00-23:00
CORUÑA (A)	Vilasantar	ZANFOGA                  	15807	CARRETERA C-540 KM. 38	D	-8,147917	43,113972	1,290	1,214	1,279		0,0		0,0			PETRONOR	P	OM	L-D: 07:00-23:00
CORUÑA (A)	Vimianzo	VIMIANZO                 	15129	CALLE LA TORRE, 8	D	-9,028750	43,112000	1,265	1,219	1,284		0,0		0,0	1,380		PETRONOR	P	dm	L-D: 07:00-23:00
CORUÑA (A)	Zas	ZAS                      	15850	CARRETERA AC-404 KM. 54,560	I	-8,917667	43,104861	1,255	1,209	1,269		0,0		0,0			CEPSA	P	OM	L-D: 07:00-23:00
CORUÑA (A)	Zas	BAIO GRANDE              	15150	CTRA. A CORUÑA - FINISTERRE km 58,6	D	-8,952361	43,153083	1,249	1,189	1,249		0,0		0,0	1,369		GALP	P	dm	L-D: 07:00-23:00
CUENCA	Alberca de Záncara (La)	ALBERCA DE ZANCARA (LA)  	16620	CALLE SAN ISIDRO, 67	I	-2,487694	39,520639	1,249	1,189	1,254		0,0		0,0			REPSOL	P	OM	L-S: 07:00-14:00 y 15:00-20:00; D: 07:00-14:00
CUENCA	Almarcha (La)	ALMARCHA (LA)            	16740	CARRETERA MADRID-VALENCIA km 155	N	-2,385750	39,686833	1,249	1,189			0,0		0,0			PLUS-24	P	dm	L-D: 06:00-02:00
CUENCA	Almodóvar del Pinar	ALMODOVAR DEL PINAR      	16215	CR N-320, 91,9	I	-1,902278	39,724528	1,239	1,189	1,259		0,0		0,0			CAMPSA	P	dm	L-D: 07:00-22:00
CUENCA	Atalaya del Cañavate	ATALAYA DEL CAÑAVATE     	16710	CARRETERA CUV8306 KM. 6,6	D	-2,253889	39,537750	1,279	1,209	1,279		0,0		0,0			REPSOL	P	dm	L-D: 07:00-23:00
CUENCA	Barajas de Melo	BARAJAS DE MELO          	16460	CALLE EXTRAMUROS, S/N	I	-2,908500	40,123889	1,219	1,139			0,0		0,0	1,299		REPSOL	P	dm	L-D: 07:00-21:00
CUENCA	Belinchón	BELINCHON                	16470	AUTOVIA DE LEVANTE KM. 	D	-3,042361	40,032000	1,239	1,159	1,319		0,0		0,0	1,419		MANZANARES RUIZ, S.A.	P	dm	L-D: 24H
CUENCA	Belinchón	BELINCHON                	16470	AUTOVIA A-3 KM. 71,9	D	-3,083056	40,064639	1,269	1,209	1,274		0,0		0,0	1,388		REPSOL	P	OM	L-D: 24H
CUENCA	Belinchón	BELINCHON                	16740	AUTOVIA DE LEVANTE KM. 	I	-3,041056	40,032944	1,239	1,159	1,319		0,0		0,0	1,419		MANZANARES RUIZ,S.A.	P	dm	L-D: 24H
CUENCA	Beteta	BETETA                   	16870	CARRETERA CM210 KM. 53	D	-2,079278	40,574056	1,239	1,199			0,0		0,0			PETRONOR	P	dm	L-D: 08:00-20:00
CUENCA	Campillo de Altobuey	CAMPILLO DE ALTOBUEY     	16210	CARRETERA VALENCIA 1 KM. 1	D	-1,792972	39,612694		1,090			0,0		0,0			S. ANDRES APOSTOL SOCIEDAD COOP. DE C-LM	P	dm	L-D: 24H
CUENCA	Campillo de Altobuey	CAMPILLO DE ALTOBUEY     	16210	ALMODOVAR-MINGLANILLA km 65,400	I	-1,791750	39,612083	1,239	1,158			0,0		0,0			BM	P	dm	L-D: 07:30-21:00
CUENCA	Campos del Paraíso	CARRASCOSA DEL CAMPO     	16555	CARRETERA N-400 KM. 124,7	I	-2,733306	40,035444	1,228	1,168			0,0		0,0			REPSOL	P	dm	L-D: 07:00-21:00
CUENCA	Campos del Paraíso	CARRASCOSA DEL CAMPO     	16555	ERAS DEL PILAR SN	D	-2,737694	40,039694		1,019			0,0		0,0			COOP. SANTA ANA	P	dm	L-D: 24H
CUENCA	Campos del Paraíso	LORANCA DEL CAMPO        	16550	CALLE LAVADERO, SN	D	-2,713417	40,073333					0,0		0,0			COOP. SANTA ANA	P	dm	L-D: 24H
CUENCA	Campos del Paraíso	VALPARAISO DE ABAJO      	16550	CALLE ESCUELAS, S/N	D	-2,640278	40,052806					0,0		0,0			COOP. SANTA ANA	P	dm	L-D: 24H
CUENCA	Cañamares	CAÑAMARES                	16890	CM-2100 km 26	D	-2,223111	40,426806	1,254	1,199			0,0		0,0			MARANCHONEROS CARMONA S.L	P	dm	L-D: 07:00-20:00
CUENCA	Cañaveras	CAÑAVERAS                	16850	CARRETERA N-320 KM. 181	D	-2,395028	40,361278	1,229	1,169	1,219		0,0		0,0			CEPSA	P	dm	L: 07:00-21:00
CUENCA	Cañete	CAÑETE                   	16300	CARRETERA N-420 KM. 500,9	D	-1,643167	40,043333	1,199	1,129			0,0		0,0			CAÑETE	P	dm	L-S: 08:00-21:00; D: 09:00-13:00 y 16:00-20:00
CUENCA	Carboneras de Guadazaón	CARBONERAS DE GUADAZAON  	16350	CARRETERA N-420 KM. 473,200	I	-1,805833	39,904250	1,239	1,189	1,239		0,0		0,0			REAL CONTRERAS E HIJOS, S.L.	P	dm	L-S: 07:00-21:00; D: 07:00-14:00
CUENCA	Casasimarro	CASASIMARRO              	16239	CARRETERA RODA (LA) KM. 72	N	-2,037639	39,387889	1,239	1,159			0,0		0,0			LAPEÑA MORATALLA, S.L.	P	dm	L-S: 07:00-21:00
CUENCA	Casasimarro	CASASIMARRO              	16239	AVENIDA DE LA INDUSTRIA, 11	N	-2,040278	39,383083	1,185	1,105			0,0		0,0			U.S. ESCOBAR RUIZ	P	dm	L-V: 08:00-14:00 y 16:00-21:00; S: 09:00-14:00 y 16:00-19:00
CUENCA	Castillejo de Iniesta	CASTILLEJO DE INIESTA    	16250	CR A-3, 225	I	-1,752472	39,519389	1,259	1,209	1,274		0,0		0,0	1,378		REPSOL	P	OM	L-D: 24H
CUENCA	Castillejo de Iniesta	CASTILLEJO DE INIESTA    	16250	AUTOVIA A-3 KM. 224	D	-1,753639	39,517083	1,274	1,215	1,274		0,0		0,0	1,389		CEPSA	P	OM	L-D: 24H
CUENCA	Castillo de Garcimuñoz	CASTILLO DE GARCIMUÑOZ   	16623	AUTOVIA A-3 KM. 161,9	D	-2,330556	39,638250	1,289	1,209	1,269		0,0		0,0	1,399		CEPSA	P	OM	L-D: 24H
CUENCA	Castillo de Garcimuñoz	CASTILLO DE GARCIMUÑOZ   	16623	AUTOVIA A-3 KM. 162,1	I	-2,328028	39,638556	1,289	1,209	1,269		0,0		0,0	1,399		CEPSA	P	OM	L-D: 24H
CUENCA	Castillo de Garcimuñoz	CASTILLO DE GARCIMUÑOZ   	16623	N-III km 159,900	N	-2,352278	39,651444	1,289	1,209	1,269		0,0		0,0	1,403		GALP	P	OM	L-D: 24H
CUENCA	Cervera del Llano	CERVERA DEL LLANO        	16444	AUTOVIA N-III KM. 141,3	I	-2,419194	39,783528	1,279	1,189	1,249		0,0		0,0	1,399		CEPSA	P	dm	L-D: 06:30-22:30
CUENCA	Chillarón de Cuenca	CHILLARON DE CUENCA      	16190	AUTOVIA A-40 KM. 174	I	-2,200806	40,084528	1,239	1,194	1,253		0,0		0,0	1,359		CEPSA	P	OM	L-D: 06:00-23:59
CUENCA	Cuenca	CUENCA                   	16003	AVENIDA RONDA OESTE, 2	N	-2,150861	40,076917	1,239	1,185			0,0		0,0	1,358		GALP	P	dm	L-D: 06:00-22:00
CUENCA	Cuenca	CUENCA                   	16003	CARRETERA DE ALCAZAR, 14	N	-2,143368	40,051810	1,214	1,154			0,0		0,0	1,345		HERMANOS NUÑO, S.L.	P	dm	L-D: 06:30-22:15
CUENCA	Cuenca	CUENCA                   	16003	AVENIDA REYES CATOLICOS, 76	D	-2,138278	40,059472	1,214	1,174	1,224		0,0		0,0			SARAS ENERGIA	P	OM	L-D: 07:00-22:00
CUENCA	Cuenca	CUENCA                   	16002	CR N-400 176,9	I	-2,170250	40,073639	1,219	1,179	1,244		0,0		0,0	1,338		CAMPSA	P	OM	L-D: 07:00-22:00
CUENCA	Cuenca	CUENCA                   	16002	AVENIDA LOS ALFARES, S/N	N	-2,151417	40,076944	1,239	1,185	1,245		0,0		0,0	1,358		GALP	P	dm	L-D: 07:00-23:00
CUENCA	Cuenca	CUENCA                   	16002	CARRETERA NACIONAL 400 KM. 178,5	N	-2,151472	40,078222	1,117	1,061	1,127		0,0		0,0	1,218		C.C ALCAMPO	P	dm	L-D: 07:30-23:00
CUENCA	Cuenca	CUENCA                   	16004	CALLE HERMANOS BECERRIL, 2	D	-2,134361	40,066083	1,219	1,179	1,244		0,0		0,0	1,338		REPSOL	P	OM	L-D: 07:00-22:00
CUENCA	Cuenca	CUENCA                   	16004	CARRETERA N-320 KM. 136,5	D	-2,125889	40,055111	1,219	1,179	1,244		0,0		0,0	1,338		REPSOL	P	OM	L-D: 24H
CUENCA	Cuenca	CUENCA                   	16004	AVENIDA DEL MEDITERRANEO, S/N	N	-2,121528	40,053389	1,234	1,134			0,0		0,0			EROSKI	P	dm	L-D: 08:00-22:00
CUENCA	Cuenca	CUENCA                   	16004	CALLE FERMIN CABALLERO, 19	D	-2,135000	40,067611	1,229	1,189	1,249		0,0		0,0	1,349		CEPSA	P	OM	L-J: 06:00-23:00; V-S: 24H; D: 06:00-23:00
CUENCA	Fuente de Pedro Naharro	FUENTE DE PEDRO NAHARRO  	16411	CARRETERA COMARCAL 200 KM. 26,064	D	-3,010528	39,931472	1,228	1,158			0,0		0,0	1,388		E.S. VIRGEN DE LA SOLEDAD	P	dm	L-V: 06:00-22:00; S-D: 08:00-22:00
CUENCA	Fuente de Pedro Naharro	FUENTE DE PEDRO NAHARRO  	16411	CARRETERA TARANCON KM. S/N	I	-3,011278	39,930028					0,0		0,0			COOP. NTRA. SRA. SOLEDAD	P	dm	L-D: 24H
CUENCA	Graja de Iniesta	GRAJA DE INIESTA         	16251	CARRETERA CM-311 KM. 28	D	-1,670111	39,514722	1,229	1,149			0,0		0,0			ES VALENZUELA	P	dm	L-D: 24H
CUENCA	Hito (El)	HITO (EL)                	16441	AUTOVIA DEL ESTE KM. 111	I	-2,714278	39,903833	1,269	1,209	1,274		0,0		0,0	1,388		REPSOL	P	OM	L-D: 07:00-23:00
CUENCA	Honrubia	HONRUBIA                 	16730	AUTOVIA A-3 KM. 166	D	-2,280750	39,596361	1,279	1,209	1,274		0,0		0,0	1,398		REPSOL	P	OM	L-D: 24H
CUENCA	Honrubia	HONRUBIA                 	16730	AUTOVIA A-3 KM. 168	I	-2,280694	39,602528	1,269	1,199	1,269		0,0		0,0	1,396		BP	P	dm	L-D: 24H
CUENCA	Honrubia	HONRUBIA                 	16730	CARRETERA N-III KM. 167,5	I	-2,280778	39,609056	1,275	1,199	1,259		0,0		0,0			CEPSA	P	OM	L-D: 07:00-23:00
CUENCA	Horcajo de Santiago	HORCAJO DE SANTIAGO      	16410	PASEO ANGELA ROSA DE SILVA, 16	N	-2,998639	39,846806	1,238	1,158			0,0		0,0	1,459		HPG	P	dm	L-D: 06:00-22:00
CUENCA	Huete	HUETE                    	16500	AUTOVIA CRTRA. N-III KM. 108,4	D	-2,743472	39,912000	1,269	1,209	1,269		0,0		0,0	1,379		AREA 108	P	dm	L-D: 24H
CUENCA	Huete	HUETE                    	16500	CARRETERA CRTA. N-III KM. 108,4	I	-2,744389	39,913500	1,269	1,209	1,269		0,0		0,0	1,379		AREA 108	P	dm	L-D: 24H
CUENCA	Huete	HUETE                    	16500	CR CM-310, 102,7	D	-2,688424	40,148893	1,252	1,180	1,232		0,0		0,0			PETRONOR	P	dm	L-S: 07:00-21:00; D: 08:00-15:00
CUENCA	Iniesta	INIESTA                  	16235	CALLE SAN  ILDEFONSO, 1	D	-1,752750	39,443528		1,079			0,0		0,0			161100-09363	P	dm	L-D: 24H
CUENCA	Iniesta	INIESTA                  	16235	CARRETERA CM-311 KM. 17,3	D	-1,745472	39,440278	1,279	1,229	1,294		0,0		0,0	1,398		REPSOL	P	OM	L-D: 06:00-23:00
CUENCA	Landete	LANDETE                  	16330	CARRETERA NACIONAL 330 KM. 238	D	-1,359611	39,902806	1,289	1,199	1,259		0,0		0,0			INVERSIONES CASTELLANO CANTABRICA, S.L.U.	P	dm	L-S: 07:30-21:00; D: 09:00-21:00
CUENCA	Ledaña	LEDAÑA                   	16237	CARRETERA MADRIGUERAS KM. 16	N	-1,716833	39,358694	1,279	1,229			0,0		0,0			E.S. MONASOR	P	dm	L-D: 07:00-14:59 y 15:00-23:00
CUENCA	Mesas (Las)	MESAS (LAS)              	16650	CR CM-3102, 35,1	I	-2,767056	39,395917	1,249	1,209	1,274		0,0		0,0			CAMPSA	P	OM	L-S: 06:00-22:00; D: 06:00-14:00
CUENCA	Montalbo	MONTALBO                 	16440	MADRID-VALENCIA   N-III km 116	D	-2,668556	39,881722	1,249	1,159			0,0		0,0			ARBA SA	P	dm	L-D: 07:00-23:00
CUENCA	Mota del Cuervo	MOTA DEL CUERVO          	16630	CAMINO DEL CAMPO  S/N	I	-2,886500	39,491111		1,159			0,0		0,0			NT.S.DE MANJAVACAS S.COOP DE CLM	P	dm	L-D: 24H
CUENCA	Mota del Cuervo	MOTA DEL CUERVO          	16630	CALLE CAMINO REAL ALTO, 1	I	-2,870472	39,503139	1,249	1,209	1,274		0,0		0,0	1,368		CAMPSA	P	OM	L-D: 06:00-23:59
CUENCA	Mota del Cuervo	MOTA DEL CUERVO          	16630	CALLE CAMINO REAL BAJO, 27	D	-2,876750	39,503167	1,249	1,209	1,274		0,0		0,0	1,368		CAMPSA	P	OM	L-V: 06:00-22:30; S-D: 07:00-22:30
CUENCA	Motilla del Palancar	MOTILLA DEL PALANCAR     	16200	CARRETERA N-3 KM. 199,3	D	-1,911028	39,564250	1,219	1,179	1,244		0,0		0,0	1,338		REPSOL	P	OM	L-D: 06:00-23:00
CUENCA	Motilla del Palancar	MOTILLA DEL PALANCAR     	16200	CARRETERA N-320 KM. 72	I	-1,902806	39,553750	1,199	1,119			0,0		0,0			LA GAVIOTA GASOLINERA 24 HORAS	P	dm	L-D: 24H
CUENCA	Motilla del Palancar	MOTILLA DEL PALANCAR     	16200	CTRA. ALBACETE, S/N (N-320 km 69)	N	-1,899472	39,538444	1,249	1,188	1,246		0,0		0,0	1,374		REPSOL	P	dm	L-D: 24H
CUENCA	Osa de la Vega	OSA DE LA VEGA           	16423	CARRETERA CU-3011 (SOCUELLAMOS VILLARUBIO KM. 35,2	I	-2,757167	39,662250	1,283	1,199			0,0		0,0			PROPIO	P	dm	L-S: 07:00-21:00
CUENCA	Pedernoso (El)	PEDERNOSO (EL)           	16638	CARRETERA N-301 KM. 150,300	I	-2,742583	39,487167	1,199	1,149			0,0		0,0			NINGUNA	P	dm	L-V: 07:00-23:00; S-D: 08:00-22:00
CUENCA	Pedernoso (El)	PEDERNOSO (EL)           	16638	CALLE PIZARRO, S/N	D	-2,749056	39,482583		1,110			0,0		0,0			SANTA ANA SOC. COOP.	A	dm	L-D: 24H
CUENCA	Pedroñeras (Las)	PEDROÑERAS (LAS)         	16660	CARRETERA N-301 KM. 160	I	-2,671694	39,442944	1,229	1,195	1,254		0,0		0,0	1,345		CEPSA	P	OM	L-D: 06:00-22:00
CUENCA	Pedroñeras (Las)	PEDROÑERAS (LAS)         	16660	CALLE JORGE MANRIQUE, 1	I	-2,681611	39,455389	1,214	1,165	1,224		0,0		0,0	1,334		PEDROGAS S.L. (JULIO CHARCO)	P	dm	L-S: 06:00-22:00; D: 07:00-22:00
CUENCA	Pozoamargo	POZOAMARGO               	16708	AUTOVIA A-31 SALIDA19 KM. 19	I	-2,200972	39,361667	1,259	1,209	1,274		0,0		0,0	1,378		REPSOL	P	OM	L-D: 24H
CUENCA	Priego	PRIEGO                   	16800	CARRETERA CM-2023 KM. 74,6	I	-2,316917	40,450778	1,258	1,169	1,225		0,0		0,0			REPSOL	P	dm	L-D: 08:00-15:00 y 17:00-21:00
CUENCA	Provencio (El)	PROVENCIO (EL)           	16670	C/ TOSTADO, 22	D	-2,575924	39,381699		1,070			0,0		0,0			BODEGAS CAMPOS REALES	A	dm	L-D: 24H
CUENCA	Provencio (El)	PROVENCIO (EL)           	16670	AUTOPISTA AP-36 (MRG.DCHO.) KM. 120	D	-2,589000	39,412194	1,279	1,229	1,289		0,0		0,0	1,389		CEPSA	P	OM	L-D: 24H
CUENCA	Provencio (El)	PROVENCIO (EL)           	16670	AUTOPISTA AP-36 (MRG.IZDO.) KM. 120	I	-2,587889	39,413333	1,279	1,229	1,289		0,0		0,0	1,389		CEPSA	P	OM	L-D: 24H
CUENCA	Quintanar del Rey	QUINTANAR DEL REY        	16220	CARRETERA N320 KM. 43,5	I	-1,928833	39,333472	1,199	1,109			0,0		0,0			E.S.QUINTANAR	P	dm	L-D: 06:00-22:00
CUENCA	Quintanar del Rey	QUINTANAR DEL REY        	16220	CARRETERA N-320 KM. KM 43.100	D	-1,928250	39,330972	1,199	1,109			0,0		0,0			AUTOSERVICIO 24 H QUINTANAR	P	dm	L-D: 24H
CUENCA	Salvacañete	SALVACAÑETE              	16318	CR N-420 516,4	I	-1,505778	40,101861	1,195	1,125			0,0		0,0			ESTACIÓN DE SERVICIO SALVACAÑETE	P	dm	L: 09:00-20:00; M-D: 09:00-21:00
CUENCA	San Clemente	SAN CLEMENTE             	16600	CARRETERA NACIONAL 310 KM. 153,3	I	-2,438556	39,392028	1,255	1,199	1,255		0,0		0,0			REPSOL	P	dm	L-D: 24H
CUENCA	San Clemente	SAN CLEMENTE             	16600	POLIGONO SAN JOSE CALLE C/10  PARCELA, 14	N	-2,407861	39,406472	1,249	1,155	1,205		0,0		0,0			VEN Y VEN OIL	P	dm	L-D: 24H
CUENCA	San Clemente	SAN CLEMENTE             	16600	AUTOVIA A-43 (MRG.DCHO.) KM. 430,1	D	-2,407889	39,394028	1,269	1,219	1,276		0,0		0,0	1,389		CEPSA	P	OM	L-D: 24H
CUENCA	San Clemente	SAN CLEMENTE             	16600	AUTOVIA A-43 (MRG.IZDO.) KM. 430,1	I	-2,409139	39,395083	1,269	1,219	1,276		0,0		0,0	1,389		CEPSA	P	OM	L-D: 24H
CUENCA	San Clemente	SAN CLEMENTE             	16600	N-310 km 149,9	D	-2,468333	39,372111	1,239	1,189	1,254		0,0		0,0	1,358		E.S VEN Y VEN S.L	P	OM	L-V: 08:00-14:00 y 16:00-20:00
CUENCA	San Clemente	SAN CLEMENTE             	16600	CL DEL CARMEN,  S/N	D	-2,422306	39,408250	1,292	1,195	1,226		0,0		0,0	1,359		SAN CLEMENTE	P	dm	L: 06:30-23:00
CUENCA	San Lorenzo de la Parrilla	SAN LORENZO DE LA PARRILLA 	16770	CARRETERA N-420 KM. 394,90	I	-2,361611	39,845389	1,349	1,199	1,289		0,0		0,0			REPSOL	P	dm	L-D: 06:00-22:00
CUENCA	Santa María de los Llanos	SANTA MARIA DE LOS LLANOS	16639	AUTOPISTA AP-36 (MRG.DCHO.) KM. 84	D	-2,825389	39,484833	1,279	1,229	1,289		0,0		0,0	1,389		CEPSA	P	OM	L-D: 24H
CUENCA	Santa María de los Llanos	SANTA MARIA DE LOS LLANOS	16639	AUTOPISTA AP-36 (MRG.IZDO.) KM. 84	I	-2,824472	39,485972	1,279	1,229	1,289		0,0		0,0	1,389		CEPSA	P	OM	L-D: 24H
CUENCA	Santa María del Campo Rus	SANTA MARIA DEL CAMPO RUS	16621	CALLE CAMINO DEL CEMENTERIO, 3	N	-2,426222	39,562389		1,165			0,0		0,0			CARBURANTES MUÑOZ PORRAS, SL	P	dm	L-D: 24H
CUENCA	Sisante	SISANTE                  	16700	CARRETERA N-310 KM. 18,70	I	-2,211028	39,409722	1,279	1,199	1,284		0,0		0,0	1,378		REPSOL	P	dm	L-D: 06:00-22:00
CUENCA	Talayuelas	TALAYUELAS               	16320	CR N-330 227	D	-1,272889	39,846556	1,289	1,199	1,259		0,0		0,0	1,399		REPSOL	P	dm	L-D: 08:00-21:00
CUENCA	Tarancón	TARANCON                 	16400	CARRETERA MADRID-VALENCIA KM. 82,600	D	-3,004778	40,002833	1,239	1,169	1,319		0,0		0,0	1,419		REPSOL	P	dm	L-D: 24H
CUENCA	Tarancón	TARANCON                 	16400	CARRETERA MADRID-VALENCIA KM. 82,600	I	-3,004611	40,003222	1,239	1,169	1,319		0,0		0,0			REPSOL	P	dm	L-D: 24H
CUENCA	Tarancón	TARANCON                 	16400	AVENIDA REY JUAN CARLOS I, 37	D	-3,005306	40,006583	1,239	1,159			0,0		0,0			REPSOL	P	dm	L-V: 06:00-22:00; S: 07:00-15:00
CUENCA	Tarancón	TARANCON                 	16400	CARRETERA N-III KM. 81	I	-3,018500	40,006778	1,209	1,109	1,249		0,0		0,0	1,349		EESS ROTONDA	P	dm	L-D: 06:00-22:30
CUENCA	Tébar	TEBAR                    	16710	AUTOVIA DE VALENCIA km 186	D	-2,158278	39,484444	1,279	1,209	1,284		0,0		0,0	1,398		REPSOL	P	dm	L-D: 24H
CUENCA	Tébar	TEBAR                    	16710	ENLACE CU-V-8307/A3 KM 186,400 km 1,6	I	-2,156278	39,484889	1,239	1,169			0,0		0,0			DILAMOR	P	dm	L-D: 07:00-23:30
CUENCA	Torrejoncillo del Rey	TORREJONCILLO DEL REY    	16161	CALLE URBANOS, 1	N	-2,570306	40,007639		1,000			0,0		0,0			VIRGEN URBANOS	P	dm	L-D: 24H
